filename,label
folder_notice_008144.pdf,file_folder
communication_002444.msg,email
form_inquiry_001952.docx,form
email_agreement_002536.msg,email
advertisement_contract_004625.pdf,advertisement
invoice_011026.xlsx,invoice
advertisement_contract_004288.pdf,advertisement
application_001483.pdf,form
scientific_report_005359.tif,scientific_report
presentation_results_012387.pdf,presentation
financial_budget_010951.pdf,budget
resume_notice_014311.pdf,resume
technical_spec_007407.docx,specification
directory_008310.pdf,file_folder
resume_014984.tif,resume
budget_contract_010099.xlsx,budget
news_article_2024_009895.pdf,news_article
invoice_annual_011213.xlsx,invoice
presentation_jan_012522.pdf,presentation
form_jan_001858.docx,form
email_jan_002483.msg,email
questionnaire_contract_013301.pdf,questionnaire
letter_contract_000247.pdf,letter
advertisement_q1_004303.pdf,advertisement
specification_agreement_007717.docx,specification
email_002807.msg,email
folder_008618.tif,file_folder
presentation_annual_012114.pdf,presentation
presentation_inquiry_012226.pdf,presentation
mail_002559.msg,email
invoice_jan_011562.xlsx,invoice
questionnaire_013210.pdf,questionnaire
resume_2024_014643.pdf,resume
presentation_results_012453.pdf,presentation
news_article_jan_009271.docx,news_article
correspondence_002167.eml,email
publication_006436.tif,scientific_publication
folder_q1_008983.pdf,file_folder
presentation_agreement_012982.pdf,presentation
application_014395.pdf,resume
mail_002760.eml,email
financial_report_010768.xlsx,budget
resume_014515.tif,resume
letter_notice_000872.pdf,letter
presentation_inquiry_012715.pdf,presentation
form_contract_001608.pdf,form
news_article_jan_009609.docx,news_article
email_annual_002562.msg,email
advertisement_contract_004962.pdf,advertisement
letter_agreement_000135.docx,letter
resume_report_014695.docx,resume
advertisement_contract_004852.pdf,advertisement
publication_agreement_006741.docx,scientific_publication
advertisement_update_004750.pdf,advertisement
file_organizer_008086.pdf,file_folder
form_agreement_001043.docx,form
questionnaire_report_013203.docx,questionnaire
questionnaire_report_013632.docx,questionnaire
questionnaire_2024_013524.pdf,questionnaire
form_001085.tif,form
advertisement_004618.tif,advertisement
specification_007517.tif,specification
specification_jan_007248.docx,specification
specification_version_007441.docx,specification
handwritten_003576.jpg,handwritten
specification_007259.docx,specification
mail_002112.eml,email
feedback_form_001351.docx,form
folder_contract_008957.pdf,file_folder
memo_2024_015954.pdf,memo
publication_q1_006942.pdf,scientific_publication
correspondence_000866.docx,letter
specification_007298.tif,specification
invoice_annual_011188.xlsx,invoice
letter_client_000274.pdf,letter
correspondence_002449.eml,email
advertisement_004417.tif,advertisement
presentation_q1_012970.pptx,presentation
internal_memo_015610.pdf,memo
form_2024_001147.pdf,form
handwritten_003881.jpg,handwritten
advertisement_q1_004166.pdf,advertisement
presentation_jan_012623.pdf,presentation
presentation_2024_012428.pptx,presentation
specification_annual_007816.docx,specification
handwritten_letter_003251.png,handwritten
invoice_update_011648.pdf,invoice
presentation_q1_012152.pptx,presentation
news_article_agreement_009060.docx,news_article
handwritten_2024_003647.jpg,handwritten
form_inquiry_001904.docx,form
letter_q1_000833.pdf,letter
research_paper_006850.docx,scientific_publication
questionnaire_agreement_013856.docx,questionnaire
report_jan_005667.docx,scientific_report
handwritten_notice_003035.jpg,handwritten
letter_000898.docx,letter
news_article_contract_009733.pdf,news_article
form_001175.pdf,form
news_article_update_009248.pdf,news_article
invoice_q1_011370.pdf,invoice
specification_version_007920.docx,specification
folder_contract_008603.pdf,file_folder
paper_006355.pdf,scientific_publication
advertisement_inquiry_004679.jpg,advertisement
tech_spec_007652.pdf,specification
note_003214.png,handwritten
handwritten_003903.jpg,handwritten
advertisement_2024_004819.pdf,advertisement
questionnaire_update_013293.pdf,questionnaire
news_article_report_009634.docx,news_article
advertisement_jan_004843.jpg,advertisement
email_2024_002459.eml,email
form_inquiry_001197.docx,form
publication_annual_006624.docx,scientific_publication
letter_2024_000429.pdf,letter
directory_008899.pdf,file_folder
presentation_inquiry_012924.pdf,presentation
presentation_2024_012072.pptx,presentation
invoice_2024_001_011086.xlsx,invoice
folder_q1_008513.pdf,file_folder
advertisement_notice_004403.pdf,advertisement
folder_agreement_008948.docx,file_folder
questionnaire_annual_013624.docx,questionnaire
powerpoint_012878.pdf,presentation
memo_annual_015984.docx,memo
form_contract_001964.pdf,form
questionnaire_update_013380.pdf,questionnaire
study_report_005058.pdf,scientific_report
marketing_004123.pdf,advertisement
written_003386.png,handwritten
resume_candidate_014809.docx,resume
advertisement_inquiry_004553.jpg,advertisement
letter_client_000299.pdf,letter
email_jan_002109.msg,email
tech_spec_007092.pdf,specification
email_notice_002900.eml,email
advertisement_report_004682.jpg,advertisement
correspondence_002662.eml,email
bill_011241.xlsx,invoice
mail_002481.eml,email
news_article_report_009608.docx,news_article
report_2024_005553.pdf,scientific_report
presentation_report_012961.pdf,presentation
handwritten_003996.tif,handwritten
publication_notice_006248.pdf,scientific_publication
handwritten_annual_003455.png,handwritten
budget_q1_010765.xlsx,budget
budget_2024_010612.xlsx,budget
invoice_annual_011734.xlsx,invoice
internal_announcement_015493.pdf,memo
form_jan_001190.docx,form
report_jan_005860.docx,scientific_report
receipt_011661.pdf,invoice
presentation_update_012966.pptx,presentation
letter_supplier_000119.docx,letter
analysis_report_005928.docx,scientific_report
email_002499.eml,email
invoice_agreement_011554.xlsx,invoice
specification_007948.pdf,specification
written_003087.png,handwritten
form_jan_001723.docx,form
slides_012739.pptx,presentation
specification_annual_007463.docx,specification
resume_014937.docx,resume
news_article_inquiry_009173.docx,news_article
invoice_001_011721.pdf,invoice
handwritten_q1_003421.jpg,handwritten
invoice_011072.tif,invoice
budget_q4_010275.xlsx,budget
presentation_2024_012561.pptx,presentation
resume_014834.pdf,resume
resume_update_014394.pdf,resume
specification_007233.docx,specification
publication_inquiry_006051.docx,scientific_publication
publication_006909.docx,scientific_publication
letter_inquiry_000376.docx,letter
research_report_005152.pdf,scientific_report
specification_jan_007762.docx,specification
letter_000704.tif,letter
email_report_002417.msg,email
email_002655.msg,email
folder_008364.tif,file_folder
report_q4_005290.pdf,scientific_report
budget_agreement_010795.pdf,budget
budget_inquiry_010455.pdf,budget
memo_report_015751.docx,memo
budget_quarterly_010989.pdf,budget
advertisement_inquiry_004441.jpg,advertisement
advertisement_contract_004193.pdf,advertisement
budget_inquiry_010234.pdf,budget
press_article_009096.docx,news_article
publication_notice_006215.pdf,scientific_publication
form_001450.pdf,form
slides_012641.pptx,presentation
specification_2024_007760.pdf,specification
questionnaire_013761.tif,questionnaire
letter_annual_000208.docx,letter
email_jan_002337.msg,email
questionnaire_agreement_013463.docx,questionnaire
budget_report_010356.pdf,budget
invoice_2024_011357.pdf,invoice
publication_006877.tif,scientific_publication
invoice_011775.xlsx,invoice
presentation_012317.tif,presentation
publication_agreement_006428.docx,scientific_publication
manuscript_003025.jpg,handwritten
news_article_notice_009287.pdf,news_article
news_article_q1_009015.pdf,news_article
publication_agreement_006387.docx,scientific_publication
article_009661.pdf,news_article
application_001934.docx,form
publication_agreement_006670.docx,scientific_publication
form_jan_001634.docx,form
folder_008165.docx,file_folder
handwritten_note_003059.jpg,handwritten
form_contract_001430.pdf,form
specification_q1_007201.pdf,specification
analysis_report_005804.docx,scientific_report
advertisement_004461.jpg,advertisement
specification_contract_007254.pdf,specification
presentation_jan_012277.pdf,presentation
written_003461.png,handwritten
note_003550.png,handwritten
letter_supplier_000753.docx,letter
specification_007932.docx,specification
invoice_2024_001_011216.xlsx,invoice
specification_notice_007174.pdf,specification
formal_letter_000033.docx,letter
resume_jan_014797.docx,resume
questionnaire_013855.tif,questionnaire
invoice_annual_011800.xlsx,invoice
ad_004965.pdf,advertisement
resume_annual_014453.docx,resume
specification_007152.docx,specification
specification_v2_007563.pdf,specification
budget_2024_010740.xlsx,budget
handwritten_inquiry_003692.png,handwritten
publication_jan_006866.docx,scientific_publication
form_001297.tif,form
news_009438.pdf,news_article
folder_jan_008916.docx,file_folder
research_paper_006983.docx,scientific_publication
invoice_jan_011977.xlsx,invoice
handwritten_q1_003527.jpg,handwritten
publication_006333.tif,scientific_publication
letter_annual_000908.docx,letter
advertisement_annual_004040.jpg,advertisement
folder_contract_008875.pdf,file_folder
deck_012908.pptx,presentation
memo_2024_015474.pdf,memo
correspondence_002796.eml,email
advertisement_q1_004069.pdf,advertisement
presentation_q1_results_012314.pptx,presentation
email_update_002578.eml,email
document_folder_008460.docx,file_folder
powerpoint_012184.pdf,presentation
article_009747.docx,news_article
publication_006728.pdf,scientific_publication
news_article_009630.docx,news_article
memo_2024_015095.pdf,memo
folder_008992.tif,file_folder
letter_inquiry_000111.docx,letter
questionnaire_agreement_013237.docx,questionnaire
form_001701.tif,form
application_form_001783.pdf,form
handwritten_2024_003015.jpg,handwritten
questionnaire_2024_013811.pdf,questionnaire
budget_contract_010217.xlsx,budget
advertisement_q1_004919.pdf,advertisement
letter_supplier_000978.docx,letter
folder_inquiry_008810.docx,file_folder
questionnaire_update_013735.pdf,questionnaire
advertisement_agreement_004315.jpg,advertisement
memo_annual_015550.docx,memo
financial_report_010392.pdf,budget
bill_011781.xlsx,invoice
memo_agreement_015456.docx,memo
ad_004885.pdf,advertisement
specification_v2_007558.pdf,specification
budget_010618.tif,budget
folder_report_008610.docx,file_folder
publication_contract_006757.pdf,scientific_publication
specification_version_007346.docx,specification
budget_010434.pdf,budget
form_001408.pdf,form
questionnaire_contract_013194.pdf,questionnaire
memo_agreement_015612.docx,memo
budget_010846.tif,budget
publication_inquiry_006203.docx,scientific_publication
advertisement_004064.jpg,advertisement
customer_feedback_013534.pdf,questionnaire
budget_annual_010713.pdf,budget
mail_002543.msg,email
financial_budget_010468.pdf,budget
publication_report_006896.docx,scientific_publication
resume_q1_014646.pdf,resume
research_report_005163.docx,scientific_report
specification_notice_007317.pdf,specification
registration_form_001614.pdf,form
tech_spec_007157.pdf,specification
advertisement_2024_004767.pdf,advertisement
specification_jan_007784.docx,specification
letter_supplier_000396.docx,letter
handwritten_annual_003652.png,handwritten
research_report_005868.pdf,scientific_report
folder_agreement_008506.docx,file_folder
promotion_004504.jpg,advertisement
email_annual_002366.msg,email
report_agreement_005980.docx,scientific_report
publication_2024_006027.pdf,scientific_publication
news_article_agreement_009197.docx,news_article
news_article_update_009336.pdf,news_article
application_form_001599.pdf,form
study_report_005766.pdf,scientific_report
folder_agreement_008387.docx,file_folder
letter_inquiry_000817.docx,letter
memo_notice_015231.pdf,memo
publication_2024_006759.pdf,scientific_publication
specification_007188.docx,specification
handwritten_note_003351.jpg,handwritten
article_006338.pdf,scientific_publication
letter_2024_000216.pdf,letter
news_article_2024_009048.pdf,news_article
budget_jan_010431.pdf,budget
questionnaire_annual_013819.docx,questionnaire
questionnaire_013827.pdf,questionnaire
invoice_2024_011119.pdf,invoice
budget_contract_010723.xlsx,budget
publication_update_006131.pdf,scientific_publication
invoice_001_011541.pdf,invoice
email_update_002299.eml,email
formal_letter_000611.docx,letter
presentation_q1_012552.pptx,presentation
form_annual_001512.docx,form
financial_report_010683.xlsx,budget
resume_contract_014524.pdf,resume
payment_invoice_011655.xlsx,invoice
cv_014998.docx,resume
folder_008372.tif,file_folder
questionnaire_2024_013003.pdf,questionnaire
budget_q1_010881.xlsx,budget
presentation_update_012509.pptx,presentation
memo_agreement_015513.docx,memo
specification_notice_007826.pdf,specification
budget_report_010633.pdf,budget
advertisement_notice_004676.pdf,advertisement
news_article_009767.tif,news_article
scientific_report_005070.docx,scientific_report
presentation_012476.pdf,presentation
letter_annual_000763.docx,letter
specification_2024_007176.pdf,specification
publication_contract_006084.pdf,scientific_publication
specification_version_007100.docx,specification
specification_inquiry_007337.docx,specification
financial_budget_010843.pdf,budget
publication_notice_006188.pdf,scientific_publication
resume_update_014141.pdf,resume
memo_contract_015088.pdf,memo
email_q1_002968.eml,email
document_folder_008940.docx,file_folder
email_002913.eml,email
email_annual_002390.msg,email
invoice_011672.tif,invoice
questionnaire_2024_013618.pdf,questionnaire
internal_announcement_015060.pdf,memo
promotion_004702.jpg,advertisement
folder_contract_008524.pdf,file_folder
budget_report_010132.pdf,budget
questionnaire_jan_013236.docx,questionnaire
application_001621.pdf,form
resume_inquiry_014573.docx,resume
news_article_jan_009330.docx,news_article
specification_2024_007268.pdf,specification
specification_007748.docx,specification
email_002477.msg,email
questionnaire_013183.docx,questionnaire
invoice_011423.pdf,invoice
handwritten_003781.tif,handwritten
publication_inquiry_006529.docx,scientific_publication
folder_notice_008183.pdf,file_folder
handwritten_annual_003441.png,handwritten
cv_014164.docx,resume
handwritten_contract_003643.jpg,handwritten
memo_update_015804.pdf,memo
specification_version_007562.docx,specification
news_article_009394.tif,news_article
folder_008062.docx,file_folder
resume_014368.tif,resume
handwritten_q1_003105.jpg,handwritten
budget_contract_010114.xlsx,budget
news_article_009440.tif,news_article
invoice_2024_001_011592.xlsx,invoice
press_article_009669.docx,news_article
memo_report_015390.docx,memo
advertisement_contract_004201.pdf,advertisement
specification_2024_007187.pdf,specification
form_001669.docx,form
letter_000653.pdf,letter
note_003366.png,handwritten
invoice_update_011301.pdf,invoice
specification_q1_007859.pdf,specification
memo_jan_015943.docx,memo
questionnaire_013464.pdf,questionnaire
presentation_2024_012576.pptx,presentation
advertisement_report_004745.jpg,advertisement
invoice_inquiry_011422.xlsx,invoice
memo_annual_015184.docx,memo
folder_notice_008419.pdf,file_folder
cv_014661.docx,resume
note_003944.png,handwritten
letter_000479.tif,letter
publication_006244.tif,scientific_publication
article_009671.docx,news_article
budget_agreement_010471.pdf,budget
document_folder_008309.docx,file_folder
letter_000103.tif,letter
budget_010418.pdf,budget
survey_form_001157.docx,form
advertisement_004870.jpg,advertisement
folder_agreement_008047.docx,file_folder
form_001383.pdf,form
presentation_agreement_012117.pdf,presentation
promotion_004896.jpg,advertisement
survey_013434.docx,questionnaire
folder_update_008317.pdf,file_folder
presentation_012352.pptx,presentation
advertisement_004407.pdf,advertisement
letter_agreement_000647.docx,letter
business_announcement_015193.docx,memo
resume_014612.pdf,resume
paper_006057.docx,scientific_publication
tech_spec_007983.pdf,specification
memorandum_015942.pdf,memo
application_form_001457.pdf,form
presentation_q1_012517.pptx,presentation
handwritten_letter_003678.png,handwritten
handwritten_003274.png,handwritten
ad_004802.pdf,advertisement
product_spec_007019.pdf,specification
resume_update_014238.pdf,resume
analysis_report_005422.docx,scientific_report
advertisement_jan_004918.jpg,advertisement
article_009188.docx,news_article
publication_agreement_006109.docx,scientific_publication
questionnaire_annual_013402.docx,questionnaire
letter_client_000883.pdf,letter
research_report_005228.pdf,scientific_report
letter_annual_000543.docx,letter
report_inquiry_005245.xlsx,scientific_report
memo_inquiry_015520.docx,memo
resume_annual_014977.docx,resume
financial_report_005550.xlsx,scientific_report
customer_feedback_013253.pdf,questionnaire
paper_006584.docx,scientific_publication
resume_report_014825.docx,resume
presentation_report_012364.pdf,presentation
financial_budget_010411.xlsx,budget
formal_letter_000741.docx,letter
news_article_jan_009883.docx,news_article
memo_015260.docx,memo
file_organizer_008204.pdf,file_folder
business_announcement_015742.docx,memo
form_001981.docx,form
email_002144.msg,email
email_annual_002848.msg,email
form_inquiry_001880.docx,form
meeting_minutes_015107.pdf,memo
news_article_notice_009594.pdf,news_article
presentation_jan_012737.pdf,presentation
letter_contract_000333.pdf,letter
financial_report_010638.xlsx,budget
report_annual_005323.xlsx,scientific_report
note_003704.jpg,handwritten
email_2024_002286.eml,email
invoice_notice_011963.pdf,invoice
letter_000714.tif,letter
paper_006630.pdf,scientific_publication
folder_agreement_008887.docx,file_folder
paper_006508.pdf,scientific_publication
news_article_update_009929.pdf,news_article
cv_014540.pdf,resume
invoice_report_011822.xlsx,invoice
scientific_report_005489.pdf,scientific_report
marketing_004832.pdf,advertisement
publication_notice_006572.pdf,scientific_publication
ad_004295.pdf,advertisement
promotion_004602.jpg,advertisement
curriculum_vitae_014335.docx,resume
financial_report_010857.pdf,budget
correspondence_000839.pdf,letter
presentation_2024_012930.pptx,presentation
survey_013514.pdf,questionnaire
cv_014535.docx,resume
budget_q4_010767.xlsx,budget
publication_agreement_006480.docx,scientific_publication
questionnaire_q1_013110.pdf,questionnaire
slides_012360.pptx,presentation
report_annual_005391.xlsx,scientific_report
powerpoint_012190.pdf,presentation
report_inquiry_005292.xlsx,scientific_report
presentation_012901.pdf,presentation
slides_012444.pptx,presentation
letter_000744.tif,letter
form_notice_001965.pdf,form
publication_006194.docx,scientific_publication
specification_q1_007048.pdf,specification
advertisement_contract_004004.pdf,advertisement
form_contract_001142.pdf,form
report_jan_005909.docx,scientific_report
handwritten_inquiry_003894.png,handwritten
form_001206.docx,form
presentation_jan_012697.pdf,presentation
memo_annual_015152.docx,memo
memo_report_015526.docx,memo
tech_spec_007284.pdf,specification
specification_notice_007219.pdf,specification
news_article_q1_009982.pdf,news_article
publication_update_006867.pdf,scientific_publication
press_article_009240.docx,news_article
correspondence_000530.docx,letter
memorandum_015161.pdf,memo
presentation_notice_012136.pptx,presentation
budget_quarterly_010259.pdf,budget
document_folder_008188.docx,file_folder
manuscript_003379.jpg,handwritten
publication_contract_006319.pdf,scientific_publication
budget_q4_010629.xlsx,budget
email_contract_002525.eml,email
bill_011455.xlsx,invoice
folder_inquiry_008034.docx,file_folder
budget_q4_010536.xlsx,budget
invoice_011007.pdf,invoice
news_article_q1_009703.pdf,news_article
questionnaire_jan_013851.docx,questionnaire
product_spec_007261.pdf,specification
survey_013719.docx,questionnaire
email_update_002412.eml,email
folder_q1_008971.pdf,file_folder
memo_update_015124.pdf,memo
publication_annual_006224.docx,scientific_publication
survey_013948.pdf,questionnaire
mail_002943.eml,email
feedback_form_001332.docx,form
specification_v2_007405.pdf,specification
memo_jan_015995.docx,memo
presentation_agreement_012334.pdf,presentation
email_contract_002876.eml,email
publication_jan_006373.docx,scientific_publication
specification_q1_007015.pdf,specification
budget_quarterly_010959.pdf,budget
invoice_011258.xlsx,invoice
folder_inquiry_008903.docx,file_folder
handwritten_003222.tif,handwritten
customer_survey_013066.docx,questionnaire
memo_2024_015866.pdf,memo
email_annual_002117.msg,email
resume_agreement_014517.docx,resume
tech_spec_007728.pdf,specification
memo_agreement_015958.docx,memo
publication_agreement_006440.docx,scientific_publication
resume_candidate_014635.docx,resume
form_inquiry_001183.docx,form
invoice_q1_011932.pdf,invoice
presentation_012965.pptx,presentation
product_spec_007416.pdf,specification
handwritten_003060.tif,handwritten
handwritten_003283.jpg,handwritten
budget_plan_010012.xlsx,budget
folder_008203.tif,file_folder
budget_010170.tif,budget
invoice_2024_001_011830.xlsx,invoice
research_report_005712.pdf,scientific_report
ad_004187.pdf,advertisement
form_q1_001057.pdf,form
advertisement_004653.pdf,advertisement
directory_008040.pdf,file_folder
invoice_2024_001_011334.xlsx,invoice
specification_notice_007255.pdf,specification
report_annual_005849.xlsx,scientific_report
budget_plan_010930.xlsx,budget
correspondence_000621.pdf,letter
report_q4_005174.pdf,scientific_report
presentation_2024_012980.pptx,presentation
folder_contract_008809.pdf,file_folder
specification_notice_007501.pdf,specification
promotion_004156.jpg,advertisement
publication_006739.tif,scientific_publication
ad_004168.jpg,advertisement
folder_jan_008888.docx,file_folder
invoice_contract_011812.pdf,invoice
handwritten_003344.png,handwritten
report_2024_005403.pdf,scientific_report
resume_2024_014292.pdf,resume
publication_006605.docx,scientific_publication
slides_012783.pdf,presentation
note_003860.jpg,handwritten
invoice_inquiry_011459.xlsx,invoice
invoice_001_011353.pdf,invoice
presentation_012865.pdf,presentation
resume_2024_014666.pdf,resume
letter_agreement_000185.docx,letter
memo_jan_015803.docx,memo
questionnaire_notice_013581.pdf,questionnaire
invoice_jan_011495.xlsx,invoice
directory_008621.pdf,file_folder
news_article_notice_009542.pdf,news_article
advertisement_annual_004351.jpg,advertisement
invoice_q1_011327.pdf,invoice
questionnaire_013548.tif,questionnaire
questionnaire_annual_013540.docx,questionnaire
handwritten_003703.tif,handwritten
advertisement_contract_004469.pdf,advertisement
publication_agreement_006805.docx,scientific_publication
news_article_q1_009436.pdf,news_article
invoice_contract_011488.pdf,invoice
email_2024_002921.eml,email
specification_q1_007301.pdf,specification
report_2024_005748.pdf,scientific_report
folder_008574.docx,file_folder
budget_agreement_010772.pdf,budget
budget_report_010075.pdf,budget
marketing_004731.pdf,advertisement
business_announcement_015118.docx,memo
specification_007436.docx,specification
note_003077.jpg,handwritten
meeting_minutes_015413.pdf,memo
email_002571.tif,email
advertisement_annual_004564.jpg,advertisement
form_annual_001594.docx,form
email_inquiry_002534.msg,email
invoice_agreement_011410.xlsx,invoice
memo_update_015578.pdf,memo
research_report_005746.pdf,scientific_report
publication_agreement_006395.docx,scientific_publication
technical_spec_007624.docx,specification
memo_2024_015245.pdf,memo
correspondence_000676.pdf,letter
presentation_012113.pdf,presentation
specification_v2_007077.pdf,specification
questionnaire_agreement_013005.docx,questionnaire
presentation_agreement_012123.pdf,presentation
correspondence_000921.docx,letter
news_article_report_009902.docx,news_article
form_q1_001182.pdf,form
folder_008861.docx,file_folder
memo_report_015533.docx,memo
invoice_011651.xlsx,invoice
letter_notice_000221.pdf,letter
letter_agreement_000558.docx,letter
paper_006454.pdf,scientific_publication
form_001327.pdf,form
folder_008066.pdf,file_folder
email_q1_002456.eml,email
correspondence_000702.pdf,letter
presentation_results_012776.pdf,presentation
registration_form_001443.pdf,form
handwritten_2024_003355.jpg,handwritten
invoice_notice_011082.pdf,invoice
resume_014946.pdf,resume
budget_plan_010933.xlsx,budget
email_notice_002331.eml,email
specification_v2_007460.pdf,specification
advertisement_inquiry_004170.jpg,advertisement
communication_002549.msg,email
promotion_004121.jpg,advertisement
specification_007600.pdf,specification
memo_015871.tif,memo
invoice_011778.pdf,invoice
letter_000578.tif,letter
folder_annual_008694.docx,file_folder
report_jan_005032.docx,scientific_report
budget_inquiry_010122.pdf,budget
resume_jan_014046.docx,resume
email_jan_002879.msg,email
questionnaire_agreement_013650.docx,questionnaire
memorandum_015854.docx,memo
feedback_form_001665.docx,form
ad_004638.pdf,advertisement
product_spec_007198.pdf,specification
email_jan_002582.msg,email
research_paper_006225.docx,scientific_publication
specification_contract_007985.pdf,specification
invoice_jan_011020.xlsx,invoice
letter_client_000724.pdf,letter
bill_011808.pdf,invoice
cv_014073.pdf,resume
powerpoint_012442.pdf,presentation
presentation_q1_results_012297.pptx,presentation
feedback_form_001153.docx,form
budget_inquiry_010029.pdf,budget
specification_agreement_007459.docx,specification
news_article_q1_009362.pdf,news_article
report_jan_005749.docx,scientific_report
correspondence_000447.pdf,letter
form_q1_001791.pdf,form
resume_q1_014463.pdf,resume
presentation_inquiry_012143.pdf,presentation
financial_budget_010894.xlsx,budget
financial_report_005564.xlsx,scientific_report
advertisement_q1_004672.pdf,advertisement
business_announcement_015270.docx,memo
handwritten_003707.tif,handwritten
formal_letter_000944.docx,letter
email_inquiry_002168.msg,email
report_q4_005902.pdf,scientific_report
report_q1_005267.pdf,scientific_report
email_contract_002333.eml,email
curriculum_vitae_014595.docx,resume
formal_letter_000875.docx,letter
specification_contract_007238.pdf,specification
email_update_002945.eml,email
ad_004936.jpg,advertisement
report_q4_005364.pdf,scientific_report
financial_budget_010779.pdf,budget
form_001315.docx,form
news_article_jan_009798.docx,news_article
publication_contract_006874.pdf,scientific_publication
resume_q1_014709.pdf,resume
advertisement_q1_004715.pdf,advertisement
news_article_jan_009563.docx,news_article
promotion_004106.jpg,advertisement
note_003434.png,handwritten
handwritten_notice_003941.jpg,handwritten
article_009479.pdf,news_article
questionnaire_agreement_013697.docx,questionnaire
advertisement_report_004622.jpg,advertisement
feedback_form_013180.docx,questionnaire
report_inquiry_005284.xlsx,scientific_report
scientific_report_005106.tif,scientific_report
resume_2024_014574.pdf,resume
advertisement_notice_004237.pdf,advertisement
invoice_011004.xlsx,invoice
email_notice_002133.eml,email
financial_budget_010684.pdf,budget
resume_report_014746.docx,resume
feedback_form_001626.docx,form
presentation_annual_012963.pdf,presentation
invoice_inquiry_011859.xlsx,invoice
slides_012520.pdf,presentation
form_notice_001237.pdf,form
slides_012887.pdf,presentation
memo_2024_015462.pdf,memo
technical_spec_007541.docx,specification
business_announcement_015836.docx,memo
form_q1_001801.pdf,form
memorandum_015839.docx,memo
invoice_011433.pdf,invoice
folder_inquiry_008641.docx,file_folder
advertisement_004148.tif,advertisement
feedback_form_001355.docx,form
letter_jan_000979.docx,letter
advertisement_update_004817.pdf,advertisement
resume_contract_014558.pdf,resume
presentation_q1_012832.pptx,presentation
form_q1_001097.pdf,form
publication_2024_006950.pdf,scientific_publication
form_001018.docx,form
report_contract_005985.pdf,scientific_report
email_update_002955.eml,email
financial_budget_010525.pdf,budget
resume_2024_014170.pdf,resume
form_notice_001705.pdf,form
scientific_report_005080.docx,scientific_report
folder_notice_008973.pdf,file_folder
questionnaire_agreement_013453.docx,questionnaire
specification_annual_007614.docx,specification
handwritten_agreement_003383.png,handwritten
handwritten_003029.png,handwritten
bill_011720.xlsx,invoice
memo_inquiry_015710.docx,memo
email_notice_002075.eml,email
memo_q1_015135.pdf,memo
letter_annual_000949.docx,letter
resume_2024_014096.pdf,resume
resume_update_014256.pdf,resume
email_contract_002991.eml,email
report_notice_005294.pdf,scientific_report
study_report_005137.pdf,scientific_report
memo_annual_015806.docx,memo
customer_feedback_013802.pdf,questionnaire
email_jan_002067.msg,email
handwritten_003468.tif,handwritten
form_q1_001508.pdf,form
folder_008272.pdf,file_folder
email_jan_002715.msg,email
memo_jan_015108.docx,memo
technical_spec_007654.docx,specification
invoice_annual_011477.xlsx,invoice
form_jan_001566.docx,form
resume_014358.pdf,resume
financial_report_005446.pdf,scientific_report
form_inquiry_001602.docx,form
business_letter_000321.pdf,letter
advertisement_jan_004630.jpg,advertisement
feedback_form_013044.docx,questionnaire
receipt_011126.pdf,invoice
handwritten_inquiry_003481.png,handwritten
advertisement_jan_004333.jpg,advertisement
financial_budget_010776.pdf,budget
resume_contract_014817.pdf,resume
presentation_q1_results_012958.pptx,presentation
folder_q1_008660.pdf,file_folder
news_article_report_009066.docx,news_article
budget_annual_010074.pdf,budget
directory_008722.pdf,file_folder
invoice_q1_011173.pdf,invoice
presentation_agreement_012756.pdf,presentation
specification_2024_007335.pdf,specification
letter_contract_000263.pdf,letter
publication_006700.pdf,scientific_publication
publication_report_006435.docx,scientific_publication
advertisement_agreement_004265.jpg,advertisement
handwritten_2024_003433.jpg,handwritten
invoice_001_011587.pdf,invoice
financial_budget_010138.pdf,budget
email_update_002753.eml,email
folder_008108.docx,file_folder
publication_notice_006205.pdf,scientific_publication
folder_agreement_008132.docx,file_folder
survey_013658.pdf,questionnaire
presentation_update_012558.pptx,presentation
letter_2024_000131.pdf,letter
report_contract_005729.pdf,scientific_report
business_memo_015505.docx,memo
invoice_011501.tif,invoice
handwritten_003297.png,handwritten
customer_survey_013680.docx,questionnaire
folder_inquiry_008218.docx,file_folder
memo_agreement_015439.docx,memo
handwritten_2024_003651.jpg,handwritten
email_q1_002091.eml,email
publication_q1_006501.pdf,scientific_publication
letter_agreement_000651.docx,letter
presentation_update_012489.pptx,presentation
email_inquiry_002619.msg,email
form_contract_001024.pdf,form
research_report_005786.docx,scientific_report
form_001839.docx,form
presentation_report_012746.pdf,presentation
memo_q1_015822.pdf,memo
customer_feedback_013639.pdf,questionnaire
resume_014482.docx,resume
survey_013099.docx,questionnaire
report_inquiry_005605.xlsx,scientific_report
bill_011098.xlsx,invoice
powerpoint_012395.pdf,presentation
manuscript_003295.jpg,handwritten
publication_update_006518.pdf,scientific_publication
cv_014032.pdf,resume
letter_q1_000762.pdf,letter
customer_survey_013144.docx,questionnaire
letter_000110.docx,letter
email_q1_002442.eml,email
payment_invoice_011233.xlsx,invoice
email_2024_002522.eml,email
advertisement_update_004194.pdf,advertisement
resume_annual_014614.docx,resume
report_2024_005763.pdf,scientific_report
memorandum_015910.docx,memo
note_003971.jpg,handwritten
advertisement_004127.tif,advertisement
